Age,Gender,Education,Person Income,Employee Experience,Home Ownership,Loan Amount,Loan Intent,Loan interest Rate,Loan percentage,Credit History,Credit Score,Is Rejected
23,female,Master,36959,1,RENT,8999,MEDICAL,10.96,0.24,4,651,0
23,male,Master,31064,0,RENT,2400,DEBTCONSOLIDATION,13.67,0.08,5,691,0
25,female,Bachelor,87678,0,MORTGAGE,4800,HOMEIMPROVEMENT,7.35,0.05,3,579,0
40,male,High School,35455,14,RENT,1054,MEDICAL,11.39,0.03,13,629,0
24,male,Bachelor,103060,1,MORTGAGE,8000,PERSONAL,14.98,0.08,3,617,0
27,male,Master,42998,3,RENT,6000,MEDICAL,9.8,0.14,10,660,0
25,male,High School,97934,0,RENT,18000,EDUCATION,13.92,0.18,3,673,0
28,male,High School,55025,5,RENT,4800,PERSONAL,6.76,0.09,4,609,0
41,male,Bachelor,95066,22,MORTGAGE,8000,DEBTCONSOLIDATION,10.47,0.08,13,622,0
31,male,Associate,106234,6,MORTGAGE,12662,VENTURE,8.85,0.12,10,676,0
25,female,Bachelor,77856,0,MORTGAGE,8000,VENTURE,8.45,0.1,4,650,0
24,male,High School,58396,0,MORTGAGE,10000,MEDICAL,10.46,0.17,4,564,0
28,male,Bachelor,259134,5,MORTGAGE,12711,MEDICAL,8.62,0.05,4,676,0
34,female,Bachelor,54125,10,RENT,12297,VENTURE,12.18,0.23,12,675,0
25,female,Associate,133144,6,MORTGAGE,15000,HOMEIMPROVEMENT,9.37,0.11,4,706,0
26,female,Associate,44117,3,RENT,9000,DEBTCONSOLIDATION,6.93,0.2,4,640,0
23,male,Associate,84629,0,MORTGAGE,3477,EDUCATION,6.08,0.04,4,638,0
44,male,Associate,144848,23,RENT,12000,MEDICAL,10.99,0.08,11,685,0
28,male,Master,56168,5,RENT,3000,VENTURE,10.26,0.05,6,710,0
27,male,Bachelor,52470,2,MORTGAGE,3600,EDUCATION,14.68,0.07,4,700,0
22,female,Associate,84858,0,RENT,12000,MEDICAL,12.53,0.14,3,577,0
22,male,Bachelor,91000,0,RENT,10600,MEDICAL,6.89,0.12,3,621,0
34,female,High School,167032,11,MORTGAGE,25000,MEDICAL,12.36,0.15,7,625,0
29,male,High School,88426,6,MORTGAGE,15000,EDUCATION,11.01,0.17,7,675,0
27,female,Bachelor,43128,3,RENT,2520,DEBTCONSOLIDATION,9.34,0.06,3,660,0
23,female,High School,84746,0,RENT,20000,MEDICAL,14.82,0.24,4,688,0
23,male,High School,54982,2,RENT,9000,PERSONAL,12.97,0.16,4,648,0
24,male,Bachelor,58598,0,RENT,10000,PERSONAL,14.01,0.17,4,686,0
27,male,Bachelor,124222,7,RENT,1901,HOMEIMPROVEMENT,9.15,0.02,8,602,0
26,male,Associate,57355,2,MORTGAGE,3610,PERSONAL,11.27,0.06,3,610,0
29,female,Bachelor,130702,6,MORTGAGE,5000,EDUCATION,12.2,0.04,7,717,0
30,female,High School,48885,7,RENT,3000,MEDICAL,7.14,0.06,7,683,0
28,male,High School,145567,3,MORTGAGE,20000,VENTURE,7.83,0.14,8,618,0
32,male,Bachelor,113994,6,MORTGAGE,14779,VENTURE,7.96,0.13,5,666,0
40,male,High School,145043,19,MORTGAGE,20000,EDUCATION,10.96,0.14,11,707,0
23,male,Associate,95341,0,RENT,13961,PERSONAL,12.49,0.15,4,683,0
29,male,Master,88275,7,RENT,4293,MEDICAL,6.78,0.05,6,686,0
43,male,High School,166259,17,MORTGAGE,9902,EDUCATION,6.97,0.06,14,715,0
27,male,Associate,101499,4,MORTGAGE,7000,DEBTCONSOLIDATION,7.29,0.07,10,666,0
28,female,High School,96864,6,MORTGAGE,7000,PERSONAL,13.02,0.07,4,684,0
29,female,High School,26963,4,RENT,1261,MEDICAL,12.64,0.05,6,586,0
27,male,Doctorate,29134,3,RENT,4000,MEDICAL,9.23,0.14,5,696,0
26,female,Bachelor,74077,2,RENT,5000,MEDICAL,10.81,0.07,4,627,0
42,female,High School,181167,16,MORTGAGE,18393,HOMEIMPROVEMENT,11.01,0.1,17,655,0
36,female,Associate,93453,15,MORTGAGE,4459,VENTURE,7.4,0.05,12,665,0
24,female,Master,93699,2,MORTGAGE,5898,DEBTCONSOLIDATION,6.43,0.06,4,695,0
33,female,Bachelor,124321,11,MORTGAGE,18000,MEDICAL,16.36,0.14,7,649,0
32,female,Bachelor,85210,6,MORTGAGE,5000,MEDICAL,11.47,0.06,6,680,0
31,male,Bachelor,138990,11,MORTGAGE,15000,VENTURE,6.8,0.11,8,636,0
24,female,High School,120854,0,MORTGAGE,10000,VENTURE,7.58,0.08,3,686,0
26,female,Associate,38336,0,RENT,3508,DEBTCONSOLIDATION,7.25,0.09,4,624,0
23,female,Bachelor,94444,2,RENT,4107,MEDICAL,14.8,0.04,4,674,0
25,male,Bachelor,103160,1,MORTGAGE,12000,MEDICAL,6.21,0.12,3,702,0
25,male,Associate,97037,4,MORTGAGE,10000,EDUCATION,11.01,0.1,4,666,0
30,female,Master,51274,8,RENT,5000,PERSONAL,11.58,0.1,10,693,0
25,female,High School,124869,5,MORTGAGE,29194,PERSONAL,11.18,0.23,2,641,0
23,female,Associate,29436,0,RENT,1500,EDUCATION,11.99,0.05,3,614,0
29,female,High School,61078,6,RENT,8000,MEDICAL,10.68,0.13,8,651,0
26,male,Master,56138,3,MORTGAGE,6483,PERSONAL,10.56,0.12,4,606,0
26,male,High School,59668,7,RENT,3000,PERSONAL,12.21,0.05,5,628,0
24,male,High School,65754,1,RENT,8000,MEDICAL,9.81,0.12,4,625,0
23,female,Associate,44155,0,MORTGAGE,12163,MEDICAL,10.86,0.28,4,640,0
24,female,Master,144840,2,MORTGAGE,20000,PERSONAL,10.36,0.14,4,639,0
25,female,Associate,52480,2,RENT,5000,MEDICAL,7.31,0.1,5,599,0
30,female,Bachelor,124245,9,MORTGAGE,17617,DEBTCONSOLIDATION,15.87,0.14,6,671,0
26,male,Associate,157354,4,MORTGAGE,25670,DEBTCONSOLIDATION,11.56,0.16,5,680,0
32,female,Bachelor,64748,7,RENT,5000,VENTURE,11.07,0.08,8,652,0
32,male,Master,75063,9,MORTGAGE,17000,HOMEIMPROVEMENT,11.2,0.23,9,589,0
26,male,Bachelor,73080,3,MORTGAGE,12000,HOMEIMPROVEMENT,10.42,0.16,3,676,0
24,female,Bachelor,116804,2,MORTGAGE,1896,DEBTCONSOLIDATION,10.71,0.02,3,620,0
32,male,High School,124344,13,MORTGAGE,35000,HOMEIMPROVEMENT,11.01,0.28,9,667,0
23,female,High School,34746,0,RENT,5000,MEDICAL,11.63,0.14,3,653,0
27,male,Bachelor,163587,8,MORTGAGE,5000,VENTURE,8.43,0.03,8,679,0
28,male,High School,87575,3,MORTGAGE,9500,MEDICAL,13.9,0.11,7,612,0
29,male,Master,103110,7,RENT,6000,DEBTCONSOLIDATION,11.25,0.06,5,712,0
22,female,Master,42790,0,RENT,7200,PERSONAL,12.63,0.17,3,622,0
29,male,Associate,61687,7,RENT,6000,MEDICAL,9.97,0.1,7,683,0
26,male,Associate,102969,0,MORTGAGE,5000,EDUCATION,6.03,0.05,5,602,0
35,female,Associate,84832,12,MORTGAGE,17000,PERSONAL,9.8,0.2,6,609,0
23,male,Master,37200,0,MORTGAGE,8000,VENTURE,5.71,0.22,4,718,0
26,male,Bachelor,157473,7,RENT,4550,MEDICAL,13.57,0.03,3,587,0
36,female,Associate,103110,14,RENT,3521,EDUCATION,11.61,0.03,12,647,0
25,male,Associate,95624,4,MORTGAGE,8814,PERSONAL,8.85,0.09,4,697,0
28,male,High School,57666,6,RENT,5000,EDUCATION,10.22,0.09,6,650,0
30,male,Bachelor,54579,11,OWN,8000,MEDICAL,15.54,0.15,9,708,0
27,male,Master,68774,3,MORTGAGE,12000,EDUCATION,7.07,0.17,6,663,0
29,female,High School,69704,6,MORTGAGE,19611,VENTURE,7.98,0.28,8,547,0
31,male,High School,120997,11,OWN,25000,HOMEIMPROVEMENT,13.43,0.21,9,635,0
28,female,High School,251935,8,MORTGAGE,15000,VENTURE,14.28,0.06,7,662,0
29,female,Bachelor,51565,6,RENT,1200,DEBTCONSOLIDATION,7.53,0.02,8,605,0
28,female,Bachelor,90894,6,RENT,6000,MEDICAL,7.36,0.07,5,625,0
28,female,Bachelor,31023,3,RENT,5000,EDUCATION,7.51,0.16,8,715,0
22,male,Associate,63456,1,MORTGAGE,18000,EDUCATION,10.36,0.28,4,619,0
26,female,High School,114925,3,RENT,5970,MEDICAL,10.99,0.05,3,652,0
35,male,Master,84794,17,RENT,10000,HOMEIMPROVEMENT,14.62,0.12,8,734,0
25,male,Master,73934,4,RENT,12000,VENTURE,11.23,0.16,4,674,0
34,male,Associate,64413,11,RENT,3592,DEBTCONSOLIDATION,9.26,0.06,7,679,0
29,male,Master,241856,7,MORTGAGE,18338,EDUCATION,11.83,0.08,9,713,0
31,male,Associate,183013,5,MORTGAGE,15000,PERSONAL,8.64,0.08,8,628,0
26,male,Bachelor,65917,1,RENT,1316,DEBTCONSOLIDATION,6.3,0.02,6,622,0
36,male,Bachelor,101790,11,MORTGAGE,1000,EDUCATION,7.55,0.01,16,646,0
26,female,Associate,90783,2,MORTGAGE,4200,DEBTCONSOLIDATION,8.68,0.05,7,675,0
22,female,High School,54936,0,RENT,6000,EDUCATION,10.11,0.11,4,669,0
27,male,Associate,41361,2,RENT,3259,MEDICAL,14.13,0.08,5,628,0
24,male,Bachelor,127579,1,MORTGAGE,25000,EDUCATION,7.12,0.2,5,599,0
24,female,High School,193240,0,RENT,20000,PERSONAL,14.61,0.1,3,583,0
29,male,Master,120894,8,RENT,5000,MEDICAL,12.05,0.04,8,729,0
29,male,Bachelor,106861,3,RENT,9000,VENTURE,7.01,0.08,10,683,0
36,female,Associate,49076,14,RENT,2500,VENTURE,5.62,0.05,11,662,0
33,male,Associate,22665,11,RENT,2400,MEDICAL,13.49,0.11,10,684,0
24,male,Associate,130624,1,MORTGAGE,4235,VENTURE,11.29,0.03,4,546,0
26,male,Master,65684,3,MORTGAGE,10000,EDUCATION,8.6,0.15,4,686,0
23,female,High School,134626,4,MORTGAGE,5004,PERSONAL,11.59,0.04,5,641,0
24,male,High School,53930,5,RENT,10000,MEDICAL,12.57,0.19,4,645,0
23,male,High School,70442,2,RENT,10000,DEBTCONSOLIDATION,11.25,0.14,3,613,0
25,female,High School,40796,2,RENT,10000,VENTURE,10.31,0.25,4,658,0
49,female,Associate,83260,21,RENT,7513,PERSONAL,10.42,0.09,15,682,0
23,female,Master,39562,4,RENT,2428,HOMEIMPROVEMENT,12.2,0.06,4,643,0
66,male,Bachelor,51412,45,RENT,6476,MEDICAL,10.05,0.13,24,733,0
24,male,High School,76218,5,MORTGAGE,6000,VENTURE,7.35,0.08,2,595,0
25,male,Associate,120640,1,MORTGAGE,10000,VENTURE,6.26,0.08,3,562,0
23,female,High School,49372,0,MORTGAGE,14400,PERSONAL,13.22,0.29,3,650,0
32,male,Bachelor,81385,10,RENT,3000,HOMEIMPROVEMENT,10.67,0.04,10,670,0
31,male,Master,353463,6,MORTGAGE,11539,VENTURE,9.06,0.03,6,576,0
23,male,Master,42957,0,RENT,5483,PERSONAL,6.7,0.13,3,622,0
26,male,Associate,126963,3,MORTGAGE,12000,DEBTCONSOLIDATION,11.59,0.09,2,629,0
25,male,High School,97162,2,RENT,16000,EDUCATION,7.74,0.16,4,649,0
24,male,High School,72881,3,RENT,9000,VENTURE,11.5,0.12,4,645,0
24,male,Master,57190,1,RENT,8907,EDUCATION,8.26,0.16,4,641,0
26,female,High School,133203,3,MORTGAGE,25000,PERSONAL,11.29,0.19,4,660,0
40,female,Bachelor,52823,16,RENT,8434,VENTURE,11.95,0.16,12,703,0
25,female,High School,67008,0,MORTGAGE,12500,VENTURE,11.06,0.19,2,682,0
26,male,Bachelor,94562,3,RENT,18000,EDUCATION,13.45,0.19,4,708,0
32,female,High School,68350,11,MORTGAGE,9941,EDUCATION,6.97,0.15,6,627,0
22,female,Bachelor,41502,0,MORTGAGE,12000,VENTURE,10.74,0.29,4,697,0
25,male,Bachelor,102968,0,MORTGAGE,5000,EDUCATION,8.46,0.05,3,644,0
30,female,Bachelor,90710,9,MORTGAGE,12000,HOMEIMPROVEMENT,12.15,0.13,7,663,0
24,male,High School,103183,2,MORTGAGE,5281,EDUCATION,7.52,0.05,4,530,0
24,female,High School,46352,2,MORTGAGE,4000,VENTURE,13.4,0.09,3,669,0
23,male,Associate,96581,5,MORTGAGE,15000,EDUCATION,10.88,0.16,4,670,0
26,female,Bachelor,73008,0,MORTGAGE,8000,DEBTCONSOLIDATION,7.57,0.11,5,671,0
28,female,Bachelor,63514,4,MORTGAGE,14822,HOMEIMPROVEMENT,10.78,0.23,6,634,0
35,female,Bachelor,72696,14,RENT,12000,PERSONAL,9.42,0.17,9,666,0
33,male,Associate,169108,11,MORTGAGE,11365,HOMEIMPROVEMENT,6.1,0.07,8,634,0
36,female,Bachelor,63329,12,RENT,8000,VENTURE,14.06,0.13,12,716,0
27,male,Bachelor,121150,2,MORTGAGE,12902,EDUCATION,7.22,0.11,7,639,0
24,male,Associate,48990,2,MORTGAGE,2500,MEDICAL,10.88,0.05,2,624,0
23,female,Associate,68293,0,MORTGAGE,6000,DEBTCONSOLIDATION,11.78,0.09,3,696,0
24,female,High School,66782,0,MORTGAGE,8000,PERSONAL,13.33,0.12,3,609,0
24,male,Associate,72972,0,MORTGAGE,10000,EDUCATION,6.03,0.14,4,635,0
22,female,High School,61547,1,OWN,6000,VENTURE,11.85,0.1,2,579,0
24,female,Bachelor,52734,1,RENT,3500,VENTURE,11.09,0.07,4,680,0
24,female,Bachelor,55228,0,RENT,1461,DEBTCONSOLIDATION,10.17,0.03,2,660,0
26,male,Bachelor,64760,6,MORTGAGE,11000,VENTURE,6.13,0.17,4,699,0
35,male,Bachelor,234503,11,MORTGAGE,5965,VENTURE,7.01,0.03,11,654,0
34,female,Bachelor,57356,13,MORTGAGE,6000,VENTURE,8.76,0.1,6,677,0
25,male,Master,99422,0,RENT,9356,PERSONAL,7.57,0.09,3,648,0
23,male,High School,74217,0,MORTGAGE,2078,MEDICAL,7.7,0.03,4,603,0
30,male,Master,49239,7,RENT,9600,VENTURE,13.38,0.19,6,672,0
33,male,Associate,78965,8,RENT,12351,EDUCATION,12.26,0.16,8,688,0
49,male,High School,50916,27,RENT,8000,MEDICAL,7.4,0.16,15,711,0
23,male,Master,51562,1,OWN,12000,EDUCATION,11.51,0.23,4,649,0
31,male,Associate,41558,6,RENT,5750,MEDICAL,10.87,0.14,9,665,0
26,female,Bachelor,64725,4,RENT,6800,EDUCATION,9.91,0.11,4,646,0
24,male,High School,81689,4,MORTGAGE,6000,DEBTCONSOLIDATION,9.36,0.07,3,582,0
32,male,Associate,96865,10,MORTGAGE,7500,EDUCATION,6.04,0.08,10,601,0
24,female,Master,87475,2,RENT,10000,MEDICAL,7.64,0.11,3,638,0
23,female,Bachelor,52248,0,MORTGAGE,9701,DEBTCONSOLIDATION,11.87,0.19,2,574,0
24,female,Bachelor,75125,0,RENT,10000,EDUCATION,14.12,0.13,3,681,0
26,female,High School,217220,7,MORTGAGE,18000,MEDICAL,16.45,0.08,6,592,0
27,female,Master,43342,4,MORTGAGE,12000,VENTURE,7.83,0.28,7,691,0
34,female,Associate,50597,12,RENT,10000,MEDICAL,13.47,0.2,6,615,0
38,male,High School,205025,12,MORTGAGE,5370,EDUCATION,11.01,0.03,13,728,0
23,male,Associate,121088,0,MORTGAGE,15000,EDUCATION,7.57,0.12,3,625,0
24,male,Bachelor,48781,1,MORTGAGE,10000,EDUCATION,6.6,0.2,4,626,0
24,male,High School,193075,1,MORTGAGE,35000,VENTURE,15.1,0.18,3,642,0
33,female,Bachelor,109360,10,MORTGAGE,12000,MEDICAL,12.92,0.11,5,577,0
23,male,Associate,72784,0,RENT,7000,EDUCATION,6.01,0.1,4,663,0
27,male,Master,70148,5,MORTGAGE,12206,DEBTCONSOLIDATION,9.9,0.17,5,676,0
22,female,Associate,108856,0,MORTGAGE,4812,EDUCATION,9.64,0.04,3,620,0
24,male,Bachelor,49307,3,RENT,2000,PERSONAL,11.4,0.04,3,585,0
27,male,Bachelor,68277,5,MORTGAGE,12000,EDUCATION,13.64,0.18,6,624,0
27,female,Bachelor,84982,4,RENT,18000,HOMEIMPROVEMENT,12.33,0.21,6,613,0
32,male,Bachelor,146923,9,MORTGAGE,6000,PERSONAL,7.51,0.04,6,676,0
41,male,Doctorate,96400,19,MORTGAGE,16000,PERSONAL,8.55,0.17,12,681,0
27,male,Master,104304,8,MORTGAGE,10000,VENTURE,10.07,0.1,8,555,0
30,male,Bachelor,132992,7,MORTGAGE,6000,DEBTCONSOLIDATION,11.82,0.05,7,704,0
24,male,Associate,65847,2,MORTGAGE,8713,DEBTCONSOLIDATION,7.55,0.13,4,611,0
26,male,High School,123278,6,MORTGAGE,20000,DEBTCONSOLIDATION,11.36,0.16,4,651,0
25,female,Associate,129178,2,MORTGAGE,24072,HOMEIMPROVEMENT,7.75,0.19,3,625,0
26,male,High School,105774,5,MORTGAGE,6847,EDUCATION,12.02,0.06,3,641,0
27,female,Master,29539,5,OWN,6000,EDUCATION,10.02,0.2,9,652,0
23,male,Associate,64784,0,RENT,3000,MEDICAL,11.96,0.05,4,593,0
23,female,High School,59418,1,MORTGAGE,8500,DEBTCONSOLIDATION,10.45,0.14,4,640,0
23,male,Associate,62593,2,RENT,3000,MEDICAL,11.54,0.05,2,615,0
28,male,Master,76928,4,MORTGAGE,15000,PERSONAL,11.01,0.19,6,692,0
29,female,High School,55034,5,RENT,9000,DEBTCONSOLIDATION,14.55,0.16,6,659,0
25,male,High School,135730,4,MORTGAGE,16000,PERSONAL,8.74,0.12,4,634,0
25,female,Associate,93126,3,MORTGAGE,3831,DEBTCONSOLIDATION,10.61,0.04,3,661,0
33,male,Associate,120932,11,MORTGAGE,6420,DEBTCONSOLIDATION,7.04,0.05,9,608,0
27,male,Master,42914,2,OWN,4197,MEDICAL,10.6,0.1,5,591,0
32,female,Bachelor,41614,11,RENT,5000,VENTURE,5.57,0.12,8,555,0
23,male,Associate,36786,0,RENT,6400,EDUCATION,9.37,0.17,4,654,0
27,female,Master,42138,1,OWN,10644,VENTURE,12.66,0.25,9,626,0
32,female,Master,84922,6,RENT,5000,PERSONAL,7.41,0.06,7,586,0
26,female,Bachelor,77877,3,RENT,10000,HOMEIMPROVEMENT,11.24,0.13,5,582,0
24,female,Bachelor,31197,1,RENT,7086,EDUCATION,7.76,0.23,3,715,0
22,female,Bachelor,55257,0,MORTGAGE,5000,EDUCATION,7.14,0.09,4,668,0
37,male,Associate,45252,15,MORTGAGE,7444,PERSONAL,9.27,0.16,9,675,0
29,male,Associate,90875,4,RENT,14000,EDUCATION,11.61,0.15,5,637,0
23,female,High School,84849,0,RENT,6684,VENTURE,8.69,0.08,3,612,0
30,female,Master,83869,8,MORTGAGE,20000,EDUCATION,9.22,0.24,6,655,0
34,male,High School,122712,13,MORTGAGE,15000,HOMEIMPROVEMENT,9.57,0.12,11,586,0
23,female,Bachelor,33130,0,RENT,4000,VENTURE,8.57,0.12,3,594,0
36,male,Bachelor,173413,14,MORTGAGE,7575,MEDICAL,15.04,0.04,16,722,0
22,male,High School,43303,0,RENT,2000,VENTURE,11.47,0.05,3,653,0
29,female,High School,41604,4,MORTGAGE,10000,DEBTCONSOLIDATION,12.44,0.24,6,628,0
27,female,Master,210914,5,MORTGAGE,2575,VENTURE,8.45,0.01,5,594,0
28,male,Associate,155424,3,MORTGAGE,3795,EDUCATION,12.89,0.02,7,618,0
29,male,Master,31085,4,RENT,5449,PERSONAL,13.07,0.18,6,660,0
35,male,Associate,44309,10,RENT,3000,DEBTCONSOLIDATION,5.43,0.07,6,643,0
22,male,High School,51319,2,MORTGAGE,14848,EDUCATION,13.18,0.29,4,667,0
25,male,High School,114486,4,MORTGAGE,35000,EDUCATION,8.61,0.31,4,628,0
24,female,Master,109187,0,MORTGAGE,5000,HOMEIMPROVEMENT,8.59,0.05,4,646,0
24,female,Master,81529,0,MORTGAGE,7000,EDUCATION,7.95,0.09,4,680,0
24,male,High School,72910,1,MORTGAGE,7200,VENTURE,13.29,0.1,4,626,0
29,male,Bachelor,79070,10,RENT,7000,HOMEIMPROVEMENT,11.75,0.09,10,633,0
26,male,High School,65682,4,RENT,5500,DEBTCONSOLIDATION,8.94,0.08,5,681,0
29,male,Associate,63981,8,MORTGAGE,24270,HOMEIMPROVEMENT,6.79,0.38,7,530,0
25,male,Bachelor,72854,0,RENT,12500,PERSONAL,11.49,0.17,4,612,0
25,female,Bachelor,96079,2,MORTGAGE,14590,EDUCATION,11.89,0.15,3,705,0
23,male,Master,105716,0,MORTGAGE,1735,EDUCATION,7.74,0.02,4,575,0
24,female,Bachelor,59469,6,RENT,8000,MEDICAL,17.5,0.13,3,568,0
28,female,Bachelor,171087,3,MORTGAGE,35000,PERSONAL,11.5,0.2,6,613,0
34,female,Bachelor,70655,11,RENT,8000,EDUCATION,12.01,0.11,9,629,0
28,male,Bachelor,45502,3,RENT,5500,PERSONAL,5.58,0.12,5,672,0
41,female,Associate,55178,18,RENT,11200,MEDICAL,7.62,0.2,10,697,0
24,male,Associate,43184,0,OWN,3000,MEDICAL,10.02,0.07,3,654,0
27,male,Bachelor,22767,8,OWN,2638,VENTURE,11.04,0.12,8,598,0
24,male,Bachelor,30054,2,OWN,6000,MEDICAL,11.99,0.2,3,648,0
25,female,Master,79012,3,RENT,10000,EDUCATION,10.85,0.13,2,637,0
29,female,Doctorate,116341,4,MORTGAGE,2602,EDUCATION,12.69,0.02,10,650,0
29,male,Associate,84959,6,RENT,5600,MEDICAL,10.55,0.07,6,631,0
30,female,Bachelor,64598,2,RENT,9000,VENTURE,6.27,0.14,6,601,0
32,male,Bachelor,112444,9,RENT,10000,EDUCATION,10.64,0.09,7,589,0
28,male,Associate,96927,7,RENT,3600,DEBTCONSOLIDATION,7.11,0.04,6,641,0
27,male,Master,65812,4,MORTGAGE,8420,VENTURE,10.41,0.13,5,690,0
28,female,Associate,78920,4,MORTGAGE,24000,EDUCATION,11.13,0.3,5,590,0
30,female,Associate,148393,5,MORTGAGE,7000,EDUCATION,8.37,0.05,10,635,0
26,female,Associate,216540,1,MORTGAGE,25000,HOMEIMPROVEMENT,10.99,0.12,4,633,0
27,female,Master,79144,6,MORTGAGE,20000,HOMEIMPROVEMENT,14.99,0.25,4,678,0
25,male,Master,46640,2,RENT,9000,MEDICAL,7.03,0.19,4,693,0
23,male,Associate,140124,0,MORTGAGE,9848,DEBTCONSOLIDATION,12.82,0.07,4,690,0
24,female,High School,63063,0,RENT,9000,VENTURE,7.29,0.14,3,572,0
26,male,Bachelor,37123,4,RENT,8000,VENTURE,13.07,0.22,2,681,0
28,male,High School,50148,7,RENT,1671,HOMEIMPROVEMENT,14.95,0.03,7,636,0
32,male,Bachelor,215944,12,MORTGAGE,10947,PERSONAL,12.92,0.05,7,626,0
34,female,Associate,65897,10,MORTGAGE,8000,DEBTCONSOLIDATION,12.08,0.12,12,653,0
27,female,Bachelor,48068,5,RENT,4000,MEDICAL,15.08,0.08,6,702,0
25,female,High School,34380,0,RENT,6000,VENTURE,11.07,0.17,5,619,0
30,female,High School,43136,11,OWN,3600,PERSONAL,12.7,0.08,7,622,0
28,female,Associate,65498,5,RENT,6457,DEBTCONSOLIDATION,11.03,0.1,5,635,0
24,female,Bachelor,108965,0,MORTGAGE,8481,PERSONAL,6.79,0.08,4,629,0
25,female,Master,75074,4,MORTGAGE,10000,DEBTCONSOLIDATION,7.89,0.13,3,654,0
23,female,Master,49024,0,OWN,15000,VENTURE,11.92,0.31,4,688,0
24,male,Associate,67329,0,MORTGAGE,7000,VENTURE,8.08,0.1,4,617,0
23,female,Associate,72885,1,MORTGAGE,7200,VENTURE,10.11,0.1,4,663,0
29,female,Bachelor,67184,8,RENT,3200,DEBTCONSOLIDATION,7.62,0.05,5,647,0
26,female,Bachelor,74350,2,RENT,6000,EDUCATION,10.94,0.08,4,641,0
27,male,High School,79384,4,MORTGAGE,17000,MEDICAL,13.43,0.21,3,624,0
26,female,Associate,108842,3,RENT,10000,DEBTCONSOLIDATION,9.03,0.09,4,653,0
27,male,Master,123253,3,MORTGAGE,6000,PERSONAL,13.17,0.05,3,580,0
30,male,Doctorate,48780,6,OWN,5000,MEDICAL,5.48,0.1,5,705,0
23,female,Bachelor,64645,0,RENT,3000,MEDICAL,11.92,0.05,4,657,0
32,male,High School,344532,8,MORTGAGE,9456,VENTURE,12.96,0.03,7,567,0
32,male,Bachelor,147145,7,MORTGAGE,10000,MEDICAL,8.17,0.07,8,645,0
22,male,Master,103807,1,RENT,6115,EDUCATION,9.4,0.06,4,690,0
35,male,Master,103203,16,MORTGAGE,9600,EDUCATION,8.21,0.09,14,716,0
27,male,Bachelor,44378,1,RENT,9000,VENTURE,7.28,0.2,6,680,0
25,male,Associate,116015,7,RENT,17500,PERSONAL,11.71,0.15,3,673,0
28,female,High School,48763,4,RENT,4553,VENTURE,11.59,0.09,4,615,0
25,male,Bachelor,44172,4,MORTGAGE,4000,MEDICAL,6.22,0.09,3,622,0
24,male,Bachelor,57419,0,RENT,12000,DEBTCONSOLIDATION,10.61,0.21,3,700,0
32,female,Bachelor,70643,9,MORTGAGE,6214,PERSONAL,10.44,0.09,7,525,0
56,male,High School,240491,36,MORTGAGE,2859,DEBTCONSOLIDATION,11.22,0.01,20,662,0
30,male,High School,28340,4,RENT,6000,EDUCATION,13.55,0.21,9,660,0
30,male,Doctorate,72676,7,MORTGAGE,9600,HOMEIMPROVEMENT,8.59,0.13,10,715,0
22,male,High School,86189,1,RENT,1642,EDUCATION,13.29,0.02,3,615,0
26,female,Bachelor,79053,3,MORTGAGE,5000,PERSONAL,7.51,0.06,2,671,0
23,female,Bachelor,63840,0,RENT,10000,VENTURE,10.29,0.16,2,582,0
24,male,Master,79165,3,RENT,8000,PERSONAL,11.99,0.1,3,698,0
28,male,Bachelor,24889,9,RENT,4000,EDUCATION,11.31,0.16,8,640,0
32,male,Bachelor,145132,4,MORTGAGE,6000,PERSONAL,11.84,0.04,8,696,0
32,female,Bachelor,36968,6,RENT,3350,PERSONAL,11.82,0.09,9,697,0
24,female,High School,100960,0,MORTGAGE,10000,EDUCATION,11.74,0.1,3,539,0
23,female,Associate,73071,0,MORTGAGE,20000,EDUCATION,7.66,0.27,4,605,0
23,female,Associate,30131,0,OWN,7000,PERSONAL,12.5,0.23,3,569,0
23,male,Bachelor,30890,3,RENT,5000,EDUCATION,10.99,0.16,4,655,0
28,female,Master,31135,8,RENT,3585,MEDICAL,12.85,0.12,9,686,0
24,male,Master,133099,0,RENT,12000,PERSONAL,7.9,0.09,3,651,0
31,male,Associate,25622,6,RENT,1000,MEDICAL,6.76,0.04,6,662,0
28,female,High School,52202,2,MORTGAGE,15000,MEDICAL,11.22,0.29,3,572,0
28,male,Bachelor,72975,7,MORTGAGE,3000,VENTURE,12.41,0.04,7,646,0
29,male,High School,63634,1,MORTGAGE,5000,PERSONAL,5.51,0.08,7,654,0
29,female,Bachelor,27333,8,OWN,8260,EDUCATION,5.42,0.3,7,631,0
24,female,Master,35629,1,MORTGAGE,8583,MEDICAL,11.44,0.24,2,705,0
34,male,Master,49015,12,RENT,4000,PERSONAL,8.48,0.08,11,695,0
27,female,Master,103235,5,RENT,12000,PERSONAL,11.94,0.12,5,652,0
27,female,Associate,241293,2,MORTGAGE,6000,MEDICAL,10.25,0.02,6,565,0
24,female,Master,49069,0,MORTGAGE,5000,MEDICAL,9.31,0.1,4,640,0
34,female,Doctorate,104863,9,MORTGAGE,8000,MEDICAL,13.33,0.08,9,700,0
25,female,Associate,37046,4,RENT,8000,MEDICAL,12.91,0.22,4,699,0
